external_gene_name	GM2091_avg	GM2092_avg	GM2093_avg	GM2094_avg	GM2095_avg	GM2096_avg	GM2097_avg	GM2100_avg
Or13p8	0	1	0	0	0	0	0	0
Or13p9-ps1	0	0	0	0	0	0	0	0
Or13s1-ps1	0	0	1	0	0	0	0	0
Or13w1-ps1	0	0	0	0	0	0	0	0
Or13x1-ps1	0	0	0	0	0	0	0	0
Or14a256	0	0	0	0	0	0	0	0
Or14a257	0	0	0	0	0	0	0	0
Or14a258	0	0	0	0	0	0	0	0
Or14a259	0	0	0	0	0	0	0	0
Or14a260	0	0	0	0	0	0	0	0
Or14c39	0	0	0	0	0	0	0	0
Or14c40	0	0	0	0	0	0	0	0
Or14c41	0	0	0	0	0	0	0	0
Or14c42-ps1	0	0	0	0	0	0	0	0
Or14c43	0	0	0	0	0	0	0	0
Or14c44	0	0	0	0	1	0	0	0
Or14c45	0	0	0	0	0	0	0	0
Or14c46	0	0	0	0	0	0	0	0
Or14c47-ps1	0	0	0	0	0	0	0	0
Or14j1	0	0	0	0	0	0	0	0
Or14j10	0	0	0	0	0	0	0	0
Or14j2	0	0	0	0	0	0	0	0
Or14j3	0	0	0	0	0	0	0	0
Or14j4	0	0	0	0	0	0	0	0
Or14j5	0	0	0	0	0	0	0	0
Or14j6	0	0	0	0	0	0	0	1
Or14j7	0	0	0	0	0	0	0	0
Or14j8	0	0	0	0	0	0	0	0
Or14j9	0	0	0	0	0	0	0	0
Or14m1-ps1	0	0	0	0	0	0	0	0
Or14n1-ps1	0	0	0	0	0	0	0	0
Or14o1-ps1	0	0	0	0	0	0	0	0
Or14p1	0	0	0	1	0	0	0	0
Or14q1-ps1	0	0	0	0	0	0	0	0
Or14r1-ps1	0	0	0	0	0	0	0	0
Or14s1-ps1	0	0	0	0	0	0	0	0
Or1a1	0	0	0	0	0	0	0	0
Or1a1b	0	0	0	0	0	0	0	0
Or1a5-ps1	1	0	0	0	0	0	0	1
Or1a6-ps1	0	0	0	0	0	0	0	0
Or1a7-ps1	0	0	0	1	0	0	0	0
Or1aa2	0	0	0	0	0	1	0	0
Or1ab2	5	3	0	4	0	1	0	0
Or1ad1	0	0	0	0	0	0	0	0
Or1ad5-ps1	0	0	0	0	0	0	0	0
Or1ad6	0	0	0	0	0	0	0	0
Or1ad7-ps1	0	0	0	0	0	0	0	0
Or1ad8	0	0	0	0	0	0	0	0
Or1af1	0	0	0	0	0	0	0	0
Or1ak2	0	0	0	0	0	0	0	0
Or1ao1-ps1	0	0	0	0	0	0	0	0
Or1b1	0	0	0	0	0	0	0	0
Or1d2	0	0	0	0	0	0	0	0
Or1e1	0	0	0	0	0	0	0	0
Or1e16	0	0	0	0	0	0	0	0
Or1e17	0	0	0	0	0	0	0	0
Or1e18-ps1	0	0	0	0	0	0	0	0
Or1e19	0	0	0	0	0	0	0	0
Or1e1b-ps1	0	0	0	0	0	0	0	0
Or1e1c	0	0	0	0	0	0	0	0
Or1e1d-ps1	0	0	0	0	0	0	0	0
Or1e1f	0	0	0	0	0	0	0	0
Or1e20-ps1	0	0	0	0	0	0	0	0
Or1e21	0	0	0	0	0	0	0	0
Or1e22	0	0	0	0	0	0	0	0
Or1e23	0	0	0	0	0	0	0	0
Or1e24-ps1	0	0	0	0	0	0	0	0
Or1e25	0	0	0	0	0	0	0	0
Or1e26	0	0	0	0	0	0	0	0
Or1e27-ps1	0	0	0	0	0	0	0	0
Or1e28-ps1	0	0	0	0	0	0	0	0
Or1e29	0	0	0	0	0	0	0	0
Or1e30	0	0	0	0	0	0	0	0
Or1e31	0	0	0	0	0	0	0	0
Or1e32	0	0	0	0	0	0	0	0
Or1e33	0	0	0	0	0	0	0	0
Or1e34	0	0	0	0	0	0	0	0
Or1e35	0	0	0	0	0	0	0	0
Or1e36-ps1	0	0	0	0	0	0	0	0
Or1f12	0	0	0	0	0	0	0	0
Or1f19	0	0	0	0	0	0	0	0
Or1f20-ps1	0	0	0	0	0	0	0	0
Or1f21-ps1	0	0	0	0	0	0	0	0
Or1i2	0	0	0	0	0	0	0	0
Or1j1	0	0	0	0	0	0	0	0
Or1j10	0	0	0	0	0	0	0	0
Or1j11	0	0	0	0	0	0	0	0
Or1j12	0	0	0	0	0	0	0	0
Or1j13	0	0	0	0	0	0	0	0
Or1j14	0	0	0	0	0	0	0	0
Or1j15	0	0	0	0	0	0	0	0
Or1j16	0	0	0	0	0	0	0	0
Or1j17	0	0	0	0	0	0	0	0
Or1j18	0	0	0	0	0	0	0	0
Or1j19	0	0	0	0	0	0	0	0
Or1j20	3	2	0	0	4	0	1	1
Or1j21	0	0	0	0	0	0	0	0
Or1j22-ps1	0	1	0	0	0	0	0	0
Or1j23-ps1	0	0	0	0	0	0	0	0
Or1j4	0	0	0	0	0	0	0	0
Or1j8	0	0	0	0	0	0	0	0
Or1j9-ps1	0	0	0	0	0	0	0	0
Or1l4	0	0	0	0	0	0	0	0
Or1l4b	0	0	0	0	0	0	0	0
Or1l8	0	0	0	0	0	0	0	0
Or1m1	0	0	0	0	0	0	0	0
Or1n1	0	0	0	0	0	0	0	0
Or1n1b	0	0	0	0	0	0	0	0
Or1n2	0	0	0	0	0	0	0	0
Or1o1	0	0	0	0	0	0	0	0
Or1o11	0	0	0	0	0	0	0	0
Or1o2	0	0	0	0	0	0	0	0
Or1o3	0	0	0	0	0	0	0	0
Or1o4	0	0	0	0	0	0	0	0
Or1p1	0	0	0	0	0	0	0	0
Or1p1b	0	0	0	0	0	0	0	0
Or1p1c	0	0	0	0	0	0	0	0
Or1p4-ps1	0	0	0	0	0	0	0	0
Or1q1	0	0	0	0	0	0	0	0
Or1r1	0	1	0	0	0	0	0	0
Or1s2	0	0	0	0	0	0	0	0
Or1u1-ps1	0	0	0	0	0	0	0	0
Or1v1-ps1	0	0	0	0	0	0	0	0
Or1x2	0	0	0	0	0	0	0	0
Or1x6	0	0	0	0	0	0	0	0
Or2a12	0	0	0	0	0	0	0	0
Or2a14	0	0	1	0	1	0	0	0
Or2a20	0	0	0	0	0	0	0	0
Or2a25	0	0	0	0	0	0	0	0
Or2a5	0	0	0	1	0	0	0	0
Or2a51	0	0	0	0	0	1	0	0
Or2a52	0	0	0	0	0	0	0	0
Or2a53-ps1	0	0	0	0	0	0	0	0
Or2a54	0	0	1	0	0	0	0	0
Or2a55-ps1	0	3	2	1	0	3	0	0
Or2a56	0	0	0	0	0	0	0	0
Or2a57	0	0	0	0	0	0	0	0
Or2a7	0	0	0	0	0	0	0	1
Or2aa1	0	0	0	0	0	0	0	0
Or2ab1	0	1	0	0	0	0	0	1
Or2ac1-ps1	0	0	0	0	0	0	0	0
Or2ad1	0	0	0	0	0	0	0	0
Or2ag1	0	0	0	0	0	1	0	0
Or2ag12	0	0	0	0	0	0	0	0
Or2ag13	0	0	0	0	0	0	0	0
Or2ag14-ps1	0	0	0	0	0	0	0	0
Or2ag15	0	0	0	0	0	0	0	0
Or2ag16	0	0	0	0	0	0	0	0
Or2ag17	0	0	0	0	0	0	0	0
Or2ag18	0	0	0	0	0	0	0	0
Or2ag19	0	0	0	0	0	0	0	0
Or2ag1b	0	0	0	0	0	0	0	0
Or2ag2	0	0	0	0	0	0	0	0
Or2ag20	0	0	0	0	0	0	0	0
Or2ag2b	0	0	0	0	0	0	0	0
Or2ah1	0	0	0	0	0	0	0	0
Or2aj4	0	0	0	0	0	0	0	0
Or2aj5	0	0	0	0	0	0	0	0
Or2aj6	0	0	0	0	0	0	0	0
Or2ak4	50	28	31	41	25	26	20	48
Or2ak5	0	0	1	0	0	0	0	0
Or2ak6	0	0	0	0	1	0	0	0
Or2ak7	1	2	2	1	0	0	0	0
Or2ar1-ps1	0	0	0	0	0	0	0	0
Or2at1	0	0	0	0	0	0	0	0
Or2at4	2	2	0	0	1	0	0	0
Or2au1-ps1	0	0	0	0	0	0	0	0
Or2av10-ps1	0	0	0	0	0	0	0	0
Or2av9	0	0	1	0	0	0	0	0
Or2b11	0	0	0	0	0	0	0	0
Or2b2	0	0	0	0	0	0	0	0
Or2b28	0	0	0	0	0	0	0	0
Or2b2b	0	0	0	0	0	0	0	0
Or2b4	0	0	0	0	0	0	0	0
Or2b6	0	0	0	0	0	0	0	0
Or2b7	0	0	0	0	0	0	0	0
Or2bd2	0	0	0	1	3	0	2	0
Or2c1	0	0	0	0	0	0	0	0
Or2d2	0	0	0	0	0	0	0	0
Or2d2b	0	0	0	0	0	0	0	0
Or2d3	0	0	0	0	0	0	0	0
Or2d36	0	0	0	0	0	0	0	0
Or2d3b	0	0	0	0	0	0	0	0
Or2d3c	0	0	0	0	0	1	0	0
Or2d4	0	0	0	0	0	0	0	0
Or2f1	0	0	0	0	0	0	0	0
Or2f1b	0	0	0	0	0	0	0	0
Or2f2	0	0	0	0	0	0	0	0
Or2g1	0	0	0	0	0	0	0	0
Or2g25	0	0	0	0	0	0	0	0
Or2g7	0	0	0	0	0	0	0	0
Or2h1	0	0	0	0	0	0	0	0
Or2h15	0	0	0	0	0	0	0	0
Or2h1b	0	0	0	0	0	0	0	0
Or2h2	0	0	0	0	0	0	0	0
Or2h2b-ps1	0	0	0	0	0	0	0	0
Or2h2c	0	0	0	0	0	0	0	0
Or2i1	0	0	0	1	0	0	0	0
Or2j3	0	0	0	0	0	0	0	0
Or2j6	0	0	0	1	0	1	0	0
Or2k2	11	5	6	3	5	3	0	7
Or2l13	0	0	0	0	0	0	0	0
Or2l13b	0	0	0	0	0	0	0	0
Or2l5	0	0	0	0	0	0	0	0
Or2m12	0	0	0	0	0	0	0	0
Or2m13	0	0	0	0	0	0	0	0
Or2n1	0	0	0	0	0	0	0	0
Or2n1b	0	0	0	0	0	0	0	0
Or2n1c	0	0	0	0	0	0	0	0
Or2n1d	0	0	0	0	0	0	0	0
Or2n1e	0	0	0	0	0	0	0	0
Or2n2-ps1	0	0	0	0	0	0	0	0
Or2o1	0	0	0	0	0	0	0	0
Or2p2	0	0	0	0	0	0	0	0
Or2q1	0	0	0	0	0	0	0	0
Or2q2-ps1	1	0	0	0	0	0	0	0
Or2r11	0	0	0	0	0	0	0	0
Or2r2	0	0	0	0	0	0	0	0
Or2r3	0	0	0	0	0	0	0	0
Or2t1	0	2	1	1	1	1	2	0
Or2t26	0	0	0	1	0	0	0	0
Or2t29	0	0	1	0	0	0	0	0
Or2t35	0	0	0	0	0	0	0	0
Or2t43	0	0	0	0	0	1	0	0
Or2t44	0	0	0	0	0	0	0	0
Or2t45	0	0	0	0	0	0	0	0
Or2t46	0	0	0	0	0	0	0	0
Or2t47	0	0	0	0	0	0	0	0
Or2t48	0	0	0	0	0	0	0	0
Or2t49	0	0	0	0	0	0	0	0
Or2t50-ps1	0	0	0	0	0	0	0	0
Or2t6	0	0	0	0	0	0	0	0
Or2v1	1	2	1	6	0	3	1	0
Or2v2	0	0	0	0	0	2	3	0
Or2w1	0	0	0	0	0	0	0	0
Or2w1b	0	0	0	0	0	0	0	0
Or2w2	0	0	0	0	0	0	0	0
Or2w25	0	0	0	0	0	0	0	0
Or2w3	0	0	0	0	0	0	0	0
Or2w3b	7	14	7	13	4	4	2	3
Or2w4	0	0	0	0	0	0	0	0
Or2w6	0	0	0	0	0	0	0	0
Or2y1	0	0	0	0	0	0	0	0
Or2y10	0	0	0	0	0	0	0	0
Or2y11	0	0	0	0	0	0	0	0
Or2y12	0	0	0	0	0	0	0	0
Or2y13	0	0	0	0	0	0	0	0
Or2y14	0	0	0	0	0	1	0	0
Or2y15	0	0	0	0	0	0	0	0
Or2y16	0	0	0	0	0	0	0	0
Or2y17	1	0	0	0	0	0	0	0
Or2y1b	1	0	1	3	0	1	0	0
Or2y1c	0	0	0	0	0	0	0	0
Or2y1d	1	0	0	4	0	0	0	0
Or2y1e	0	0	0	3	0	0	0	0
Or2y1f	19	8	2	8	1	2	1	2
Or2y1g	22	14	1	20	5	1	0	0
Or2y3	0	0	0	0	0	0	0	0
Or2y6	0	0	0	0	0	0	0	0
Or2y7	102	118	35	127	6	14	8	8
Or2y8	0	0	0	1	0	0	0	0
Or2y9-ps1	0	0	0	0	0	0	0	0
Or2z2	0	0	0	0	0	0	0	0
Or2z8	2	1	0	0	0	0	0	0
Or2z9	1	0	1	0	0	0	0	0
Or3a1	0	0	0	0	0	0	0	0
Or3a10	0	0	0	0	0	0	0	0
Or3a15-ps1	0	0	0	0	0	0	0	0
Or3a1b	0	0	0	0	0	0	0	0
Or3a1c	0	0	0	0	0	0	0	0
Or3a1d	0	1	0	0	0	0	0	0
Or3a4	0	0	0	0	0	0	0	0
Or4a15	0	0	0	0	0	0	0	0
Or4a2	0	0	0	0	0	0	0	0
Or4a27	0	0	0	0	0	0	0	0
Or4a39	0	0	0	0	0	0	0	0
Or4a47	0	0	0	0	0	0	1	0
Or4a66	0	0	0	0	0	0	0	0
Or4a67	0	0	0	0	0	0	0	0
Or4a68	0	0	0	0	0	0	0	0
Or4a69	0	0	0	0	0	0	0	0
Or4a70	0	0	0	0	0	0	0	0
Or4a71	0	0	0	0	0	0	0	0
Or4a72	0	0	0	0	0	0	0	0
Or4a73	0	0	0	0	0	0	0	0
Or4a74	0	0	0	0	0	0	0	0
Or4a75	0	0	0	0	0	0	0	0
Or4a76	0	0	0	0	0	0	0	0
Or4a77	0	0	0	0	0	0	0	0
Or4a78	0	0	0	0	0	0	0	0
Or4a79	0	0	0	0	0	0	0	0
Or4a80	0	0	0	0	0	0	0	0
Or4a81	0	0	0	0	0	0	0	0
Or4ac1-ps1	0	0	0	0	0	0	0	0
Or4ad2-ps1	0	0	0	0	0	0	0	0
Or4ae1-ps1	0	0	0	0	0	0	0	0
Or4b1	0	0	0	0	0	0	0	0
Or4b12	0	0	0	0	0	0	0	0
Or4b13	0	0	0	0	0	0	0	0
Or4b1b	0	0	0	0	0	0	0	0
Or4b1c	0	0	0	0	0	0	0	0
Or4b1d	0	0	0	0	0	0	0	0
Or4c1	0	0	0	0	0	0	0	0
Or4c10	0	0	0	0	0	0	0	0
Or4c100	0	0	0	0	0	0	0	0
Or4c101	0	0	0	0	0	0	0	0
Or4c102	0	0	0	0	0	0	0	0
Or4c103	0	0	3	1	0	1	1	0
Or4c104	0	0	0	0	0	0	0	0
Or4c105	0	0	0	1	0	0	0	0
Or4c106	0	0	0	0	0	0	0	0
Or4c107	0	0	0	0	0	0	0	0
Or4c108	0	0	0	0	0	0	0	0
Or4c109	0	0	0	0	0	0	0	0
Or4c10b	0	0	0	0	0	0	0	0
Or4c11	0	0	0	0	0	0	0	0
Or4c110	0	0	0	0	0	0	0	0
Or4c111	0	0	0	0	0	0	0	0
Or4c112	0	0	0	0	0	0	0	0
Or4c113	0	0	0	0	0	0	0	0
Or4c114	0	0	0	0	0	0	0	0
Or4c115	0	0	0	0	0	0	0	0
Or4c116	0	0	0	0	0	0	0	0
Or4c117	0	0	0	0	0	0	0	0
Or4c118	0	0	0	0	0	0	0	0
Or4c119	0	0	0	0	0	0	0	0
Or4c11b	0	0	0	0	0	0	0	0
Or4c11c	0	0	0	0	0	0	0	0
Or4c12	0	0	0	0	0	0	0	0
Or4c120	0	0	0	0	0	0	0	0
Or4c121	0	0	0	0	0	0	0	0
Or4c122	0	0	0	0	0	0	0	0
Or4c123	0	0	0	0	0	0	0	0
Or4c124	0	0	0	0	0	0	0	0
Or4c125	0	0	0	0	0	0	0	0
Or4c126	0	0	0	0	0	0	0	0
Or4c127	0	0	0	0	0	0	0	0
Or4c12b	0	0	0	0	0	0	0	0
Or4c15	0	0	0	0	0	0	0	0
Or4c15b	0	0	0	0	0	0	0	0
Or4c29	0	0	0	0	0	0	0	0
Or4c3	0	0	0	0	0	0	0	0
Or4c31	0	0	0	0	0	0	0	0
Or4c35	0	0	0	0	0	0	0	0
Or4c3d	0	0	0	0	0	0	0	0
Or4c52	0	0	0	0	0	0	0	0
Or4c58	0	0	0	0	0	0	0	0
Or4c99	0	0	0	0	0	0	0	0
Or4d1	0	0	0	0	0	0	0	0
Or4d10	0	0	0	0	0	0	0	0
Or4d10b	0	0	0	0	0	0	0	0
Or4d10c	0	0	0	0	0	0	0	0
Or4d11	0	0	0	0	0	0	0	1
Or4d2	0	0	0	0	0	0	0	0
Or4d29-ps1	0	0	0	0	0	0	0	0
Or4d2b	0	0	0	0	0	0	0	0
Or4d5	0	0	0	0	0	0	0	0
Or4d6	0	0	2	0	1	0	0	0
Or4e1	1	1	0	0	0	0	0	0
Or4e2	0	0	0	0	0	0	0	0
Or4e5	14	0	0	0	2	16	4	1
Or4f14	0	0	0	0	0	0	0	0
Or4f14b	0	0	0	0	1	0	0	0
Or4f14c	0	0	0	0	0	0	0	0
Or4f14d	0	0	0	0	0	0	0	0
Or4f15	0	0	0	0	0	0	0	0
Or4f17-ps1	0	0	0	0	0	0	0	0
Or4f4-ps1	0	0	0	0	0	0	0	0
Or4f47	0	0	0	0	0	0	0	0
Or4f4b	0	0	0	0	0	0	0	0
Or4f52	0	0	0	0	0	0	0	0
Or4f53	0	0	0	0	0	0	0	0
Or4f54	0	0	0	0	0	0	0	0
Or4f56	0	0	0	0	0	0	0	0
Or4f57	0	0	0	0	0	0	0	0
Or4f58	0	0	0	0	0	0	0	0
Or4f59	0	0	0	0	0	0	0	0
Or4f6	0	0	0	0	0	0	0	0
Or4f60	0	0	0	0	0	0	0	0
Or4f61	0	0	0	0	0	0	0	0
Or4f62	0	0	0	0	0	0	0	0
Or4f7	0	0	0	1	0	0	0	0
Or4f7d-ps1	0	0	0	0	0	0	0	0
Or4g16	0	0	0	0	0	0	0	0
Or4g17	0	0	0	0	0	0	0	0
Or4g7	0	0	0	0	0	0	0	0
Or4k1	0	0	0	0	0	0	0	0
Or4k15	0	0	0	0	0	0	0	0
Or4k15b	0	0	0	0	0	0	0	0
Or4k15c	0	0	0	0	0	0	0	0
Or4k2	0	0	0	0	0	0	0	0
Or4k35	0	0	0	0	0	0	0	0
Or4k36	0	0	0	0	0	0	1	0
Or4k37	0	0	0	0	0	0	0	0
Or4k38	0	0	0	0	0	0	0	0
Or4k39	0	0	0	0	0	0	0	0
Or4k40	0	0	0	0	0	0	0	0
Or4k41	0	0	0	0	0	0	0	0
Or4k42	0	0	0	0	0	0	0	0
Or4k43-ps1	0	0	0	0	0	0	0	0
Or4k44	0	0	0	0	0	0	0	0
Or4k45	0	0	0	0	0	0	0	0
Or4k46-ps1	0	0	0	0	0	0	0	0
Or4k47	0	0	0	0	0	0	0	0
Or4k48	0	0	0	0	0	0	0	0
Or4k49	0	0	0	0	0	0	0	0
Or4k5	0	0	0	0	0	0	0	0
Or4k50-ps1	0	0	0	0	0	0	0	0
Or4k51	0	0	0	0	0	0	0	0
Or4k52	0	0	0	0	0	0	0	0
Or4k6	0	0	0	0	0	0	0	0
Or4k77	0	0	0	0	0	0	0	0
Or4l1	0	0	0	0	0	0	0	0
Or4l15	0	0	0	0	0	0	0	0
Or4m1	0	0	0	0	0	0	0	0
Or4n4	0	0	0	0	0	0	0	0
Or4n4b	0	0	0	0	0	0	0	0
Or4n5	0	0	0	0	0	0	0	0
Or4p18	0	0	0	0	0	0	0	0
Or4p19	0	0	0	0	0	0	0	0
Or4p20	0	0	0	0	0	0	0	0
Or4p21	0	0	0	0	0	0	0	0
Or4p22	0	0	0	0	0	0	0	0
Or4p23	0	0	0	0	0	0	0	0
Or4p4	0	0	0	0	0	0	0	1
Or4p4b-ps1	0	0	0	0	0	0	0	0
Or4p7	0	0	0	0	0	0	1	0
Or4p8	0	0	0	0	0	1	0	0
Or4q3	0	0	0	0	0	0	0	0
Or4s2	0	0	0	0	0	0	0	0
Or4s2b	0	0	0	0	0	0	0	0
Or4x11	0	0	0	0	0	0	0	0
Or4x12-ps1	0	0	0	0	0	0	0	0
Or4x13	0	0	0	0	0	0	0	0
Or4x15	0	0	0	0	0	0	0	0
Or4x18	0	0	0	0	0	0	0	0
Or4x5-ps1	0	0	0	0	0	0	0	0
Or4x6	0	0	0	0	0	0	0	0
Or4z4	0	0	0	0	0	0	0	0
Or51a10	0	0	0	0	0	0	0	1
Or51a24	0	0	0	0	0	0	0	0
Or51a25	0	0	0	0	0	0	0	0
Or51a3-ps1	0	0	0	0	0	0	0	0
Or51a39	0	0	0	0	0	0	0	0
Or51a41-ps1	0	0	0	0	0	0	0	0
Or51a42	0	0	0	0	0	0	0	0
Or51a43	0	0	0	0	0	0	0	0
Or51a44-ps1	0	0	0	0	0	0	0	0
Or51a5	0	0	0	0	0	0	0	0
Or51a6	0	0	0	0	0	0	0	0
Or51a7	0	0	0	0	0	0	0	0
Or51a8	2	1	0	0	3	27	12	2
Or51aa2	0	0	0	0	0	0	0	0
Or51aa5	0	0	0	0	0	0	0	0
Or51ab3	0	0	0	0	0	0	0	0
Or51ac3	0	0	0	0	0	0	0	0
Or51af1	0	0	0	0	0	0	0	0
Or51ag1	0	0	0	0	0	0	0	0
Or51ah3	0	0	0	0	0	0	0	0
Or51ai2	1	0	0	0	0	0	0	0
Or51b17	0	0	0	0	0	0	0	0
Or51b4	0	0	0	0	0	0	0	0
Or51b6	0	0	0	0	0	0	0	0
Or51b6b	0	0	0	0	0	0	0	0
Or51d1	2	3	5	0	2	2	0	4
Or51e1	6	5	13	3	17	17	14	18
Or51e2	5	0	5	1	2	8	6	9
Or51f1	0	0	0	0	0	0	0	0
Or51f1d	0	0	0	0	0	0	0	0
Or51f1e	0	0	0	0	0	0	0	0
Or51f2	0	0	0	0	0	0	0	0
Or51f23	0	3	3	0	2	4	1	3
Or51f23b	0	0	0	0	0	0	0	0
Or51f23c-ps1	0	0	1	0	1	0	0	1
Or51f4-ps1	0	0	0	0	0	0	0	0
Or51f5	2	3	0	1	1	2	1	0
Or51g1	0	0	0	0	0	0	0	0
Or51g2	0	0	0	0	0	0	0	0
Or51h1	0	0	0	0	0	0	0	0
Or51h5	0	0	0	0	0	0	0	0
Or51h7	0	0	0	0	0	0	0	0
Or51i1	0	0	0	0	0	0	0	0
Or51i2	0	0	0	0	0	0	0	0
Or51k1	0	0	0	0	0	0	0	0
Or51k2	0	0	0	0	0	0	0	0
Or51k3-ps1	0	0	0	0	0	0	0	0
Or51k4-ps1	0	0	0	0	0	0	0	0
Or51k7	0	0	0	0	0	0	0	0
Or51l1-ps1	0	0	0	0	0	0	0	0
Or51l14	0	0	0	0	0	0	0	0
Or51l4	0	0	0	0	0	0	0	0
Or51m1	0	0	0	0	0	0	0	0
Or51p1	0	0	1	0	0	0	0	0
Or51q1	0	0	0	0	0	0	0	0
Or51q1b-ps1	0	0	0	0	0	0	0	0
Or51q1c	0	0	0	0	0	0	0	0
Or51r1	39	53	65	13	60	65	29	52
Or51s1	0	0	0	0	0	0	0	0
Or51t4	1	3	1	1	1	2	0	0
Or51u1-ps1	0	1	1	0	1	1	0	0
Or51v14	0	0	0	0	0	0	0	0
Or51v15-ps1	0	0	0	0	0	0	0	0
Or51v16-ps1	0	0	0	0	0	0	0	0
Or51v8	0	1	0	0	0	0	0	0
Or52a20	0	0	0	0	0	0	0	0
Or52a24	0	0	0	0	0	0	0	0
Or52a33	0	0	0	0	0	0	0	0
Or52a5	0	0	0	0	0	0	0	0
Or52a5b	0	0	0	0	0	0	0	0
Or52ab2	0	0	0	0	0	0	0	0
Or52ab4	0	0	0	0	0	0	0	0
Or52ab7	0	0	0	0	0	0	0	0
Or52ab8-ps1	0	0	0	0	0	0	0	0
Or52ac1	0	0	0	0	0	0	0	0
Or52ad1	0	0	0	0	0	0	0	0
Or52ae6-ps1	0	0	0	0	0	0	0	0
Or52ae7	0	0	0	0	0	0	0	0
Or52ae9	0	0	0	0	0	0	0	0
Or52b1	1	4	5	4	1	4	5	2
Or52b2	3	3	3	6	9	5	9	4
Or52b3	0	0	0	0	0	0	0	0
Or52b4	0	0	0	0	0	0	0	0
Or52b4i	0	0	0	0	0	0	0	0
Or52b4j-ps1	1	0	0	0	0	0	0	0
Or52b6-ps1	0	1	0	0	0	0	0	0
Or52c1-ps1	0	0	0	0	0	0	0	0
Or52d1	0	0	0	0	0	0	0	0
Or52d13	0	0	0	0	0	0	0	0
Or52d3	0	0	0	0	0	0	0	0
Or52e15	0	1	0	3	0	0	0	1
Or52e18	0	0	0	1	0	0	0	0
Or52e19	0	0	0	0	0	0	0	0
Or52e19b	0	0	0	0	0	0	0	0
Or52e2	0	0	0	0	0	0	0	0
Or52e3	0	0	0	0	0	1	0	0
Or52e4	0	0	0	0	0	0	0	0
Or52e5	0	0	0	0	0	0	0	0
Or52e51-ps1	0	0	0	0	0	0	0	0
Or52e53-ps1	0	0	0	0	0	0	0	0
Or52e54-ps1	1	1	0	2	0	0	0	0
Or52e7	0	0	0	0	0	0	0	0
Or52e8	0	1	0	0	0	0	0	0
Or52e8b	0	0	0	0	0	0	0	0
Or52f1-ps1	0	0	0	0	0	0	0	0
Or52h1	0	1	0	0	0	0	0	0
Or52h2	0	0	0	0	0	0	0	0
Or52h7	0	0	0	0	0	0	0	0
Or52h9	0	0	0	0	0	0	0	0
Or52i2	0	0	0	0	0	0	0	1
Or52j3	0	0	0	0	0	0	0	0
Or52k2	2	2	0	1	0	1	2	1
Or52l1	0	1	0	0	0	0	0	0
Or52m1	0	0	0	0	0	0	0	0
Or52m2	0	0	0	0	0	0	0	0
Or52n1	0	0	0	0	0	0	0	0
Or52n2	0	0	0	0	0	0	0	0
Or52n20	0	0	0	0	0	0	0	0
Or52n21-ps1	0	0	0	0	0	0	0	0
Or52n2b	0	0	0	1	0	0	0	0
Or52n2c	0	0	0	0	0	0	0	0
Or52n3	0	0	0	0	0	0	0	0
Or52n4	0	1	3	1	0	2	2	4
Or52n4b	0	0	0	0	0	0	0	0
Or52n5	0	0	0	0	0	0	0	0
Or52p1	0	0	0	0	0	0	0	0
Or52p2	0	0	0	0	0	0	0	0
Or52r1	0	0	0	0	0	0	0	0
Or52r1b	0	0	0	0	0	0	0	0
Or52r1c	0	0	0	0	0	0	0	0
Or52r6-ps1	0	0	0	0	0	0	0	0
Or52s1	0	0	0	0	0	0	0	0
Or52s19	0	0	0	0	0	0	0	0
Or52s1b	0	0	0	0	0	0	0	0
Or52s6	0	0	0	0	0	0	0	0
Or52u1	0	0	0	0	0	0	0	0
Or52w1	0	0	0	0	0	0	0	0
Or52x1	1	0	0	0	0	0	0	1
Or52z1	0	0	0	0	0	0	0	0
Or52z12	0	0	0	0	0	0	0	0
Or52z13	0	0	0	0	0	0	0	0
Or52z14	0	0	0	0	0	0	0	0
Or52z15	0	0	0	0	0	0	0	0
Or55b10	0	0	0	0	0	0	0	0
Or55b3	0	1	0	0	0	0	0	0
Or55b4	0	0	0	0	0	1	0	0
Or56a3	0	0	0	0	0	0	0	0
Or56a3b	0	0	0	0	0	0	0	0
Or56a4	0	0	0	0	0	0	1	0
Or56a41	0	0	0	0	0	0	0	0
Or56a42-ps1	0	0	0	0	0	0	0	0
Or56a5	2	0	0	0	1	0	0	0
Or56b1	0	0	0	0	0	0	0	0
Or56b1b	0	0	0	0	0	0	0	0
Or56b2	0	0	0	0	0	0	0	0
Or56b2j	0	0	0	0	0	0	0	0
Or56b2l-ps1	0	0	0	0	0	0	0	0
Or56b34	0	0	0	0	0	0	0	0
Or56b35	0	0	0	0	0	0	0	0
Or56b6	0	0	0	0	0	0	0	0
Or5a1	2	0	0	0	0	0	0	0
Or5a21	0	0	1	0	0	0	0	0
Or5a3	0	0	0	0	0	0	0	0
Or5aa1-ps1	0	0	0	0	0	0	0	0
Or5aa2-ps1	0	0	0	0	0	0	0	0
Or5aa3-ps1	0	0	0	0	0	0	0	0
Or5ac15	0	0	0	0	0	0	0	0
Or5ac16	0	0	0	0	0	0	0	0
Or5ac17	0	0	0	0	0	0	0	0
Or5ac18	0	0	0	0	0	0	0	0
Or5ac19	0	0	0	0	0	0	0	0
